Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha,Seasonal_Avg_Temp_Nov_Mar,Seasonal_Avg_Rain_Nov_Mar
16.121928228568244,21.19200202463155,29.25935521669305,25.61236123064562,18.76533662142593,23.30854615281564,25.278410637201322,17.206829289711756,108.10814404332932,26.04342124452346,2.6960322383355257,22.136034778255382,41.578077506852374
19.089046259101387,19.71265032877024,31.06020486607077,26.984696439393808,18.28581548752214,19.808733893522966,36.416739829884754,15.586059664386086,93.53234150760271,23.504245658061592,3.344500091229979,22.879207319747106,38.09882383316701
18.541557394999483,17.913498814420713,30.103734322569487,22.940695618366707,17.69857718275387,13.10344247292152,14.80439546745639,27.097201790005062,104.7004857463402,27.02409745513917,2.754764149490475,21.304982043144694,37.21257074795218
18.061902919248944,19.07961838185523,30.29656662326689,21.240955624250134,18.342480199414734,23.276502211618812,22.149044639222883,21.366597192072973,93.40484481172749,35.99821083486141,3.091899425629724,21.408570886112706,39.4719115696095
21.083679128653486,16.95362466023691,29.879690553181064,23.309606770054035,15.23136454682093,16.783434316692116,30.625211818475293,38.83496738741151,107.33131673317615,3.479569566354407,3.782566426961814,21.027608136816553,39.9266624431657
15.747039152078266,18.274537922152923,32.023413417011035,20.28388888163565,18.33556342794241,5.000634537392772,10.36988263218762,14.118126531269306,104.18315190444073,22.94087446927757,3.552850833574296,20.73490095410664,32.553674389510554
17.80750633681638,17.43881195125513,30.001523351585682,25.160679696555043,13.556011323381508,29.38226349613574,32.55225404541608,-1.1151852338215362,143.7143219864512,24.167505475310556,4.005955523310877,20.668924669250984,44.30157116270374
17.416502787199665,22.912964949216153,35.87300998207162,27.318433202332713,15.865530273331554,11.839433521281816,13.946762256590421,33.83409332434856,160.0203107764539,27.43590976192493,3.4558194352916076,23.95713193849474,49.067057098717406
17.845484329174774,22.615608822629557,35.06834640016487,26.95611467901104,15.899562652334808,12.890899602018917,13.989140506273532,36.167788068387075,155.94206441192094,26.321064656158335,3.5181881747254162,23.691000232189694,48.90949672806117
18.590899792330088,18.656344866940998,29.245509898048923,22.170692268781483,16.67372181882197,2.838225502482874,17.327703902342073,25.865916853365597,98.01198509100416,30.53500027488942,2.5647999979642573,21.27795789055228,34.71778774769875
20.95930294155466,20.26514033351636,38.01362194061468,25.87025145371775,18.429310061343518,20.23244330295654,21.654389597404304,39.06352703892338,110.60438356511263,13.033027522268643,4.267140535420111,24.88054199628953,40.66799176107372
16.245798401570074,18.219229291206524,24.20118485353961,23.60143194207992,17.51516858262869,20.87160556639318,17.019129200147336,20.493761185083724,151.0815755152477,34.57712356956921,4.241135549783267,19.658279169462404,47.683117498094376
16.69385109215479,15.423031195880506,32.18300075197832,26.1983521401375,18.918821121519567,23.72077206298222,20.868651597168473,17.870217952144493,78.59885227736686,18.583176880941394,3.9043452433415946,21.79316704360651,32.30334738264875
19.875014680573226,19.98749351015402,36.074114664955104,23.35573726771067,19.32307368163876,25.215370442850688,31.79375466196812,27.411297857666312,101.13446704387358,32.01048852749896,2.872021582664718,23.741970908651172,46.39766256449263
16.802709352345556,21.200824650480385,38.22264565501749,22.633500005973094,16.917462027993068,22.458852658078012,39.18469730317297,31.926365685915027,48.7914569325983,45.01589949474465,2.9979946270591173,23.276745350892647,36.44806903479729
19.44990875173909,20.69031830120773,33.87192109881252,24.645790962499035,17.193540093969585,10.69088031342601,6.497804010441788,40.846384488286645,138.55840221741073,24.035447573944477,3.9567320537813484,23.28102031894374,44.84739324182523
17.55263224786404,18.156012432913343,36.84291590894907,23.0415306178357,17.84801124895881,27.843527685567533,40.74134618556406,7.33059230215092,64.2763212737123,28.124217933114405,3.9406744114495367,22.62069294822737,34.41166666852656
16.83681011857878,18.05442544583602,33.18677093636088,26.56715770840546,17.90238911199871,12.916855463397514,16.934112133074454,10.028897567765902,38.67859963073563,20.28874657783166,3.608527980705868,22.54229782313469,22.65083427714434
20.78897652559614,14.395253038277211,34.77322514853614,24.585547459861797,19.579939173125545,-0.4878657622938236,14.237342378340824,20.084090705245824,44.11647697460521,6.757734818867025,4.1044002097807555,22.86181315658646,17.0691946493084
17.48066371787282,20.019803607654566,33.51124511920433,25.54901700485004,15.976391834457695,20.58338583442718,14.537990589206027,47.75936163042497,99.05684996914695,13.5985076686455,3.3643024870773814,22.579381729869052,37.60731627569903
17.15563064395243,18.410515330696906,33.46635016273206,23.490555261811483,16.487288036253457,35.08947333864445,23.42841444635288,10.110685393580516,118.96157563110195,16.433364714140236,3.64316131369834,21.988549660796565,40.913128400866576
18.110648850294837,21.41752421183737,31.17546222240367,25.472227381905917,17.818883452372432,8.059722577986188,28.0599862045707,20.618268598583516,119.66394043814219,20.886886023575443,2.75098627140273,22.865699300735077,37.94260033107549
18.55757318517367,21.6617459404935,26.451976278992994,24.712003907023888,16.997391551447645,29.731390872531282,30.679830154624266,7.311651990495887,103.48646533396227,26.18763070009814,3.447936330667024,21.69670544580633,39.71430135425831
20.96476319643552,20.36219408264127,38.49654549872007,25.862057010340454,18.40677173633134,20.90441078954825,19.142447620703443,36.150468233291804,111.98995373370555,12.35153561712933,4.254976499413339,24.950833867856577,40.41877130017827
16.889030978395713,15.700299347987375,31.899666818186006,25.941666809767206,19.488327245894116,23.409750183697387,20.78148916952272,17.55327128349702,75.1010095334249,20.362404237911353,3.8494094085110144,21.966988744125786,32.901100410310335
15.328086402096151,15.286638467039676,34.78447727703942,25.326428029934302,17.765423502306493,19.15322453508512,22.448934929711008,17.35412272429617,17.94697322945696,36.262536343709606,2.890838961912642,21.66435500245104,24.690295785776392
16.055351135799278,20.432827981481346,30.99666075041083,25.14405984027375,16.605105133826385,13.20632810458645,29.78808304903568,30.43406111891452,105.19712065596458,10.097538331323722,3.7301837472230917,21.787766299752185,37.3859390582277
16.654446665997273,15.717823109386897,32.08779329845159,25.86748246974825,19.42861351466772,24.607489777519632,20.462075228143355,18.746191163848476,78.25671451348119,19.09679314355244,3.9674272826985004,21.9725202543054,32.96294153054119
17.13225840697183,18.283954761521798,30.151353720488906,24.98598368165964,18.696216257997904,16.420717772840053,14.908248055279897,21.427078775699606,82.12827944438142,18.330294538597165,4.068424244186807,21.649474345518133,27.00521273744239
17.42164044647009,16.60219552446724,33.84826478892699,24.219573588381852,18.472625360698025,12.5486114439699,27.67397966649865,10.426932316131127,62.21975958761079,19.44350919098421,3.2329477499619026,22.02973460297914,27.36025099820794
18.445894023546515,15.677669980347108,30.308539277452283,26.006720738154407,19.38481940084147,32.61226757113462,19.322815974340568,29.029255651919925,80.48245288112307,25.06606477102571,2.8841601308236946,21.987504428322005,37.57575881302236
18.04430663433939,18.057858956984557,36.55800493893943,23.377324855981193,18.18162969355058,20.59752447602098,11.666737031570456,31.16224409643375,47.26240072481817,22.336345382172468,3.0867827842306506,22.95335294726351,28.264799382993367
17.566284187924737,20.127237445901876,33.22896632775624,25.703014384838205,16.253803831694086,20.096052450316787,15.053879135704635,46.275442077668856,94.67064101846974,14.587480933945622,3.2671444812505803,22.49890516155529,38.11474142630418
18.418209826459414,20.968659993812263,31.398297318939594,25.244319859495146,17.92764352354225,7.828820665486299,29.698389015618076,20.975230482413448,110.44957134074824,19.698140853778824,2.715955701592509,22.60759612102115,37.992404939286004
17.91145833182539,15.646836340807399,32.38737098337493,23.714680462195474,17.302096593055946,34.753435768363424,5.99052693014416,19.983141099010375,84.39471432481686,13.79371023524521,4.191344806928078,21.37191296482828,31.725626102025615
18.637365419586324,18.41504495751122,34.57968621996452,23.245386574455896,22.526423595948028,16.337659540824557,17.62523730084407,30.45719675534152,112.95925770428741,23.244393472567506,2.5816216707412183,23.38779241727411,40.984523910181125
16.64094720400554,14.461117595423968,33.42306959243137,21.99036958414721,19.23962681604773,6.4698233844922814,0.3488161792643534,21.386334645707734,117.67862195183353,17.643498474289814,3.586779093699489,21.284394716409693,31.608767266424778
20.16416848707062,17.169500894958887,30.23342941130897,26.27458691463354,18.34642195933235,34.9178778923834,6.701877254353936,23.99166612963781,65.69212674509761,26.062395389930565,3.0946013472238323,22.398818632479188,29.557418478044642
19.438388508671455,20.183945541115154,36.433399318206845,23.474994942169833,19.28796017144349,25.11964362515702,32.768011231633096,26.050395598910853,103.8202546919055,31.231087190572914,2.9115981219720077,23.810974706415976,43.98931797879415
20.212694872858524,18.573552577542635,31.068780998886133,26.199961153653007,19.722023385258797,18.368258927237466,33.561549945821135,24.077691777496952,67.80529182738749,32.21661817748583,2.6477265693377627,23.229004564620524,35.945866296868125
17.231451843543084,19.612479595808285,31.88693851588706,25.042245268850944,18.6843980453962,3.4904651380901703,18.457036037165274,51.391924272136606,72.69273001577103,16.76352187865498,3.2035083218519045,22.57584949662952,34.96615489777538
17.594350077000172,13.586699415872372,28.81654835918488,22.381568035894826,14.682250612046259,29.30883633422244,22.284419704846055,23.895635495997205,120.42136068491553,18.615858702562914,2.718031169451316,19.438878117717493,42.81248362001633
18.235572783980842,21.1605432044687,30.85062978250834,25.458664956565958,17.89275384254932,7.901505087933599,28.916161140174804,20.404246152524045,115.15158508703357,19.875804521770196,2.9022131957653645,22.811232242347987,37.7715757016758
18.74295664752879,17.210517632849204,28.463671548945896,25.08356992016231,17.368615604315796,26.599856566929322,17.37052839014796,17.65806998894403,100.86317531868661,31.86154414322182,3.1448149162820602,21.303335237290735,38.02541207857123
18.938506050411352,19.371141345580188,31.311605428383164,27.05618107236431,17.8560974217466,19.975543589801074,37.81597097843352,16.60958859339177,94.04342140904974,23.435168315216867,3.2564271829455484,22.752113522340416,37.37397160835293
18.919838166340863,19.546416350359298,32.09658689868374,24.789786412013825,18.815621277738114,29.616519088738325,23.91317063768894,4.878781037537417,44.869291680749164,26.10988811816971,3.004913541081363,22.934431990462905,25.95646409909685
18.841890589985997,17.269144191119256,30.08386714515892,22.94103458852516,17.538020759078705,13.63318274311847,15.28558150081936,27.451963118588534,110.43464956320402,25.440829689485902,2.712893077127763,21.401592289597396,37.66086945654964
18.897634011144568,18.968364773365522,31.275211351158763,26.9433936522807,17.962826179597943,17.580208912990106,34.64517378642116,17.375425934466435,97.74486528654775,21.197880372701633,3.340584172904722,22.88359853383573,36.3819795109769
19.581874876127277,19.261455392636705,32.21400034150436,26.61949742966571,16.251388501599067,20.462802984325155,37.2919965062731,11.941577873548574,130.67717003398815,15.042585387091277,3.65169676132658,23.019171376339628,42.66092476684671
17.53185501387234,18.044695555406065,35.50510278733255,24.436050302419027,17.71323029649266,3.814579652469632,21.899520049559687,5.952567815709038,35.15333254839348,28.572835728122072,3.1115154270298935,22.54246366444961,18.838513009692672
19.54939314048737,20.785194883430364,34.08158965986365,24.419045733641575,17.453654994219146,10.725690686671737,5.709427247242026,41.32380800169429,135.07049416502832,23.912651225897456,4.044763241949379,23.024159407410057,44.47250652840335
16.15995376663074,18.889508902202103,29.854073148793084,23.43002343686957,17.19792262088431,2.2071929620528996,27.355556606998125,-5.419946674521541,155.99785467425866,12.197254147716395,3.973249159812823,21.118014356839794,38.29244998021324
18.781386148457667,18.89169998239466,33.03073727043153,24.125252166717342,16.83492283124187,9.912378240403424,34.52439066754222,17.01845180948356,46.656548779355276,13.51337945504499,3.4648962976080115,22.267211397708117,25.230352795267912
18.54508142771748,18.686407513165012,32.54443108012358,23.89648522829614,16.642536545742896,9.5333523427376,34.775827347943775,16.19267550632883,53.66148674404313,13.6161988674833,3.509565924142939,22.26527810844199,23.98804921853422
19.621471743198818,22.356591457133106,30.79009377941672,27.682689874290883,16.69797671721121,14.172774182763122,2.751903880896855,21.344324984409162,93.71450834174918,23.308274419894655,2.847282329041449,23.405241654447,30.481401773037398
11.818212592971701,18.43149434705326,33.35821385787203,18.56320339059312,14.678145080019327,22.993612098812903,13.883918320998735,6.311263594927377,129.41567359674397,12.57969969478197,3.737444003854351,19.36213292017439,36.95065996371578
18.810161462367113,19.25031655068423,32.99690063758373,23.82072028705726,16.66910966740405,10.572238206782444,33.81814927771611,15.312237148567535,51.07747121038588,12.750885529572795,3.370903574564471,22.16014875675943,26.49094370788287
17.04318028226504,18.771333997517367,33.7160604528356,23.482550891676556,16.88933076687091,33.84498769487866,24.004147543281828,8.426682943883526,119.61057244054811,16.911228980958196,3.4608056583837086,22.094272720013258,40.04436741829666
18.970925043287483,20.39202892863658,30.6441341528077,23.8917141998384,17.3823957671079,5.384112598753312,16.97693699673896,28.496620108950562,92.65788140547052,23.892240168230796,2.881220278464825,22.222651659867466,34.609233563988774
17.59797218576519,19.09380144878818,29.992810344001583,21.34863322361321,18.593482221478233,21.964631662360407,22.39129343419362,22.480203997374055,94.40139098019277,35.4380264261738,3.0694279983652715,21.699794753001992,39.08081948083717
17.646303903192525,13.215887522051018,28.94735435616989,22.395636006062812,15.022230322868534,31.54142030200969,20.67965215632097,23.13626829289066,114.51496261551577,21.28801349103233,2.731189840892807,19.246416823010385,41.49370965357381
18.586943772458152,20.34834219558773,30.479311867826926,25.460605317788414,17.990859600880903,12.148178472350759,7.918579309444217,25.18816109175381,158.05577142657063,22.317543526759067,4.070199026818848,22.695078315801535,46.09341363850136
16.47858653437346,19.753604755252887,34.308466251259766,24.978218365850992,16.488193609692168,16.917939897743835,14.154074193602167,8.72496436945472,123.52715172201417,21.979912910779472,3.8851529595793775,22.442516252778038,36.615044388695736
18.306563339366768,15.754372542084692,29.536186297904795,26.197681371231592,19.489081064644278,34.355368029422834,20.232190598791256,29.804012506179795,81.9040016173543,25.677357070821728,2.81712342165927,22.122309534139838,37.41578246437627
20.465100090111882,14.61089419042607,35.02815066931827,25.0099310204733,19.877566140398145,-1.4068802783996555,15.30226223709175,19.67622354752881,49.45307718380608,6.805441732728738,4.1187320540444805,22.74554188517828,17.533156319823817
17.697288603382177,19.191378353170307,30.589539289672317,21.524268977451673,18.70317657975012,21.097877386456542,21.67526512726559,20.25952225487968,91.54220029597698,34.605424690175774,3.036811504031655,21.480043617482362,39.50847117842318
18.881831624688036,20.289977017485885,31.005099821192594,24.282439948815117,17.231121083206713,6.454655228461029,15.85525166096304,25.89766562183037,95.05758703162695,25.249668944177436,3.016885476820602,22.521692205236192,33.58202116132692
15.559357284071533,18.068412377115948,31.93068627092804,20.022823113043813,18.087159023053434,4.591107146632856,10.645306835613358,14.583711847052816,110.54799122000539,21.758957108594426,3.569614867536989,20.963664285667566,32.449997439569884
15.94927963265365,20.871098467730537,31.102931408059963,25.051903564866873,16.810933647992705,12.639988416333594,27.592315807220107,31.267313255833717,101.02839644089329,10.540355842274952,3.778894010050946,21.878631415630927,37.54552426368941
15.828311585997648,20.561794311162405,28.98159475698645,25.25825562209579,18.915670715999358,24.02346236234096,25.07897930974675,21.50588221293467,105.85935167748124,25.981148532633277,2.7739098604603116,21.93076396866814,41.952819536103604
16.85704906772165,23.235620508356078,35.15012033916295,24.458149420481636,16.093299813839913,19.250956781954304,18.608046385682684,14.460311620502871,57.67938029711587,26.085671480465614,2.8915321503706033,23.258854996608015,28.237818441090898
17.439313421564847,19.75017012899576,31.62246785234238,24.813693462962686,18.770096288341495,3.7180162482853483,17.798463457840672,51.01847056602527,71.88744728796438,17.633844712535076,3.329465817054453,22.37449991483885,33.89967517510688
20.430782660055396,18.700883724346305,31.348470013893106,26.04631141828778,19.55812301483412,17.50670763610088,32.7043191633738,23.9751383215898,66.78358026035845,32.726683364726725,2.6728766270414717,23.088496489716317,35.352595354686095
20.866861519751346,24.618927241480478,30.652688080951968,26.680188808757393,20.12982102246283,22.872845694681324,10.380985806722272,16.664673409619574,103.48256186879244,28.533416516303568,2.8385698316475465,24.582295445503686,38.14198808179854
20.454421117691236,21.637033329537726,29.779980409444327,26.54108883644733,13.795056539080042,8.271976208928793,23.354585671538654,17.523373703363372,103.42371638307566,24.60574521258264,2.744500856086342,22.526226219089978,37.092835060674325
18.339104606985156,16.3466838773242,28.52692440985581,23.78376481333717,17.798329802282154,16.530460750868375,19.121631267020874,-10.115387153440592,145.37905252670117,23.07330960629514,3.9486808247925156,21.068677664577034,38.26297284039293
18.882390122080427,19.820268678546558,29.834737363627962,22.287810057646816,18.039001675020188,30.75412427573135,14.764805226142624,25.158147536188714,59.54790846983245,19.112807335184225,2.8988576183193833,21.689680426900274,29.57264098723195
20.59723854297695,14.295497485557496,34.708804492843164,24.993977973889702,19.70318697745368,-1.799257657421115,14.469504344538057,20.42457983608018,51.8283641775349,6.085191435585264,4.019473401763893,22.714452362740992,17.163210587877842
17.285463413451872,20.994603189837644,31.023188873497997,28.144209169088402,11.742690482097302,8.480536539169917,5.413276196937263,23.10525622339528,40.77617313379228,9.788885461620893,3.487723857516916,21.948246702970778,16.7760888962331
20.924249048229445,15.832786922280413,35.954620435668005,23.515285349314297,17.978294842485525,28.199851790503985,38.54593959873513,27.083073053097554,116.7491569010123,18.083938620062426,2.7343903254150677,22.63921438149734,42.82133241484303
18.497724093047484,15.594088806014101,34.066154901989265,25.994190563311992,14.81372306014174,26.91901710525527,8.570610370013599,24.380164016112158,114.15825534052277,22.170239448227264,2.663177829369377,21.46804988681058,38.484586949434295
17.931786890948743,18.134170805304027,36.18419789858422,25.60418376773694,17.79558208193804,10.876787923846928,25.228154320779485,29.754407161379405,79.42272421888795,21.666580238299378,3.452118236453796,23.033667224946633,34.5821830632824
18.939969816120193,17.45848726763291,28.66455199230346,24.28074345333152,17.324976721554147,25.837152217031324,38.07441985693663,5.9645556736101994,92.31797395532858,3.653886954671046,4.493807022374733,21.25549259249369,32.42114022785583
17.581176223589488,17.384588750568202,30.002991525017183,25.114385861008024,13.466361013390612,28.95900417931861,34.098060292850974,-4.448872205788275,143.638877319291,22.6879714986875,3.9703317628037444,20.754817443858595,44.85022892802745
17.93001422639955,19.676319358544863,32.00080539768635,22.54669291888104,18.77985508546684,18.90479180134873,26.6284991778875,6.21518126880485,116.25936588166061,21.04759345152445,4.159606583479715,22.148671833276573,38.73692730942638
15.845952621273508,18.190329256584022,29.991242498272133,25.022663778745404,20.063293916936754,13.617356207166415,24.27983175965337,23.66349523385387,30.873241726853387,36.20349769761546,3.447577454961368,21.5086920992065,26.39097840182219
20.717456273308358,16.65398255173258,30.142865425406264,23.302819897819617,14.980848767990665,18.49073267022463,30.516252748142225,39.42176166444955,104.23047830550162,4.723430496260841,3.801107649578457,21.238081974225665,39.62589497099113
19.38655834755813,16.77108741680929,34.31504406966269,23.968527163515322,19.932297493736264,25.160257248216357,24.952078558989808,29.242468586108547,77.15259708474959,26.297171328701516,2.9881186237985347,22.91236806171031,35.90133354973279
16.736712695902025,15.976277621638586,29.429190057619408,20.599175183727468,18.003084995848337,20.63325465570081,23.663685283354777,19.073686047629952,83.81460023897773,7.860395440039779,4.038503050220719,20.314421304786418,29.324378672914108
17.97641732809495,19.890463215568072,31.48260118057772,25.53965850486504,16.783269382725212,9.366989737688561,13.130401837664802,11.556522656141398,116.14337619722994,16.945381331959094,3.9674243141071592,22.260068592615855,34.19254937440954
15.489112225397369,18.49463470956167,31.57071356083337,19.958944729601804,18.63636388633162,5.680938256442804,10.683021012976274,13.55665337201381,110.02547099897308,21.134443994055438,3.5697896232129542,20.91459170717284,31.146794822881375
16.648448510465652,18.14940090155099,33.86904498872474,26.84380873069854,17.88317030669882,14.809098469180007,17.462158821588456,11.49769309121702,43.52723332066065,19.899464291678317,3.527802865637292,22.389189591082257,23.273786304491164
20.44747765765137,18.699214375777746,30.76103625172325,25.878465566228495,19.90482289025582,18.86067365915526,31.850260636174202,23.657262383069654,68.76001451249614,32.335679303608856,2.825448900816011,23.376069322399434,34.40924698239315
21.141884500432024,17.40528169302005,35.59437207200079,22.540711699382907,18.50655249215493,23.310898256681437,30.579138242687744,6.1052157303704195,62.03863022106922,24.361991548700882,3.2783247292563398,23.030762614531703,29.31335849681504
19.29577806835453,16.443484549100475,34.71400211299261,24.204035316901127,19.804086232533958,24.83119291751725,24.192627156268767,27.28332978861374,74.84795567532126,25.0065706010882,2.8918488057518745,22.79858474175594,36.28766773157578
21.139886190703358,20.17823546723896,38.57829694309218,26.04204495513223,18.682464333691996,21.669087839787228,21.072290013231818,38.17813552208857,110.20414464616249,11.312878564921677,4.278621747775648,24.711042281118655,40.4254790827367
18.623466257693494,21.299343511500926,26.145808425002713,25.087439075137866,16.840659031536696,31.193869936743315,29.89762740835842,7.224856359566833,105.36178732058738,26.552351214051296,3.383498531011857,21.55251117049175,40.25292114696564
17.73504115760982,18.1832926941074,37.29265878888555,22.9552509319335,17.66518709209027,29.1874066901812,40.6254470379603,7.316285334152351,57.824532834029384,28.631845648192325,3.9038896093401974,22.49000392887825,33.5676194179499
14.41011800237006,16.404177109266186,26.414092536504683,23.676499209864296,21.008855773807984,30.15468940107747,28.669328447040563,29.812641267062798,122.83066849975579,13.360065500468268,2.7057344579312703,20.26329661380464,45.648486319397946
20.10531833355974,20.792371045064986,37.94665609626787,25.091215789567972,20.021141453626225,13.661825908604355,21.998664053048355,11.460562696784445,72.04117875439414,25.23543943397472,3.457189391153866,24.788364689736753,28.224257289691632
21.215944193978924,24.767624566318453,31.179631034993115,26.84476596654222,20.31526950710419,25.186319895227125,11.73061942984257,19.023590089941468,105.33736243575746,27.31822235496761,2.997476452953925,24.739591582747007,37.859280537474845
18.633303381794615,22.75557363919037,32.117337947401836,23.627487390658292,17.97064302272648,8.310955418769726,22.07599195154616,26.21795837013336,85.65778181231721,12.39376935152784,3.55335664887469,23.233931868528682,30.377225236349375
16.35604711600714,19.888719489112596,24.260707194929907,22.251691810258045,21.113814045082894,42.50190896745719,16.229224883902166,42.262435670911415,68.4086566044152,29.811870221998955,2.5706701225698625,20.772426687782456,40.94733582062742
20.0621516052552,20.625907000241618,38.394546239429964,24.95803770644411,19.61208576623514,14.740854628642332,21.395857206018487,14.303355999568996,71.3370700910235,26.96001279482811,3.42472665570036,24.860145746487575,29.14969379285745
18.693049223112183,17.971279772933396,35.91822134209827,25.808637675700524,17.863404087124415,11.226992212535242,25.532563846616693,30.766925144923125,90.95781390460326,21.238623886849044,3.4953751045667323,23.20195328130239,34.2500339827528
14.297829007980276,16.858423639019062,26.066953016729112,23.65971097571141,21.16045163456916,29.760021758960647,28.44674732160204,27.766647586348064,127.49350600430937,13.057957345606411,2.7227105955707045,20.29722585191561,46.40053962663873
16.790579435902973,17.59884023633292,29.815155334060876,25.05314051829264,18.42983114914742,16.658115292685096,14.138995688193758,20.64539610504699,81.63515509644677,19.276233359742434,4.129908143029602,21.736921436997985,28.604662203081695
15.511430614580213,18.335163206743086,23.126453850858738,23.356062507651117,17.535352531283095,19.435139913110362,16.850098961384933,19.287883870525814,145.40938440911128,34.76624770613554,4.293375824361813,19.657631869308542,46.8502238192042
19.631359164688305,16.744049866431524,33.86702080949276,24.252047315819347,19.703094989369937,23.100578725798638,24.67780539448379,27.402798670779827,72.2198211272218,25.41504178426375,2.9396348704658166,22.835384882603435,35.88008743959968
17.53598218593945,16.30891798545246,31.818985040877816,26.26205136486772,19.536646949903723,12.842726550148335,10.842817763978452,22.06057413861385,86.36189572316164,39.01666844995632,4.267535835430441,22.07074234391205,34.64173822978582
18.34430564118731,15.40002232019131,29.85978873623241,26.227444020322018,19.701892318384264,32.734373571198205,19.782478241660158,27.354992608807898,77.1010935921664,24.27725312584429,2.8706085337293543,22.059766555085506,37.511128751301136
19.762658651886706,18.36919846173447,24.973040551481684,25.019662529115283,14.598917904809507,28.362464885514914,10.189688594081364,20.35168081666061,153.3821893588848,28.598155898685693,4.388255419914132,20.684541971037145,47.1867171030873
20.352670604395232,15.689911576536193,35.06153653227511,22.039214594599844,15.207788523588354,13.739375636486727,28.300278857999853,27.417635724395996,111.17343429702608,9.605478020286528,2.990804715249686,21.918532057482057,39.66209069910618
17.79010287872823,18.271045750998667,36.384976607995355,23.327567385815797,17.94993480867897,22.22949749017811,11.971381141638167,28.578631724421072,50.062871605701424,23.73717351694467,3.022800913704578,22.902063921097273,26.588312940387492
19.28121470571412,20.263821088808584,30.30165944477964,25.35228314447454,17.20989398144837,29.04405536439846,17.00042664820526,35.55184847223899,90.9926783260878,22.460095627966997,2.6483183508618535,22.393391734715713,36.14524005074902
17.847986598126877,15.322198448597018,32.75489066136648,23.112839515980262,17.404525906318806,35.801023936498034,6.3366593561451685,20.5700759437888,79.19702860602678,14.719481825550613,4.198933497040841,21.513622569800642,30.861529534941415
17.514421698038813,21.302110212742893,31.308982577869653,28.38593241317798,11.814465617257353,8.023477613895459,7.006422445309446,21.31204336333802,44.40617661754888,10.037244599944326,3.591851765747705,21.944894347204432,16.371018269724072
16.702143622535388,20.014634407248117,24.49139390199471,21.94261379681095,21.578878159755078,41.763860194748034,14.701475877196774,42.91334741297783,70.20560075929426,29.816462823630964,2.583542336308635,20.79240472580912,40.70984066116623
17.21755281440513,16.098403809065548,32.946575181405244,24.07101627859985,17.613728414549573,25.487442665626215,19.32867584388238,22.46275752802338,81.04614454427124,25.240158679041123,3.3718439750951905,21.493014646950506,34.00687757771629
14.460741752080615,17.030102870349086,25.817616029377398,23.345098031772167,20.742456119886672,30.487901152891023,27.983405438865987,28.898418977738412,132.04902352929415,13.128862448866935,2.6447226352432454,20.130813773733585,46.934570861272306
19.934554679517376,19.802670413728713,35.967936169590274,23.450435859408543,19.16109989089103,25.700090807704527,31.23222501330208,27.001123327747017,112.19221134241188,29.48563992351312,2.9045539196536003,23.749701654877946,43.914810955190404
18.6430279798361,17.459731236391228,34.3874527828009,20.498139267298292,20.68347969995168,24.00670874510624,28.386780121019186,3.2704649124722276,73.41625720278385,18.003703840516927,3.3261992842067776,22.365046489360537,29.61513410037381
19.029008471118477,19.93279622471962,30.02368619468282,22.525661085274745,17.89141850203243,31.781181698208798,14.254664984387762,24.29887210139533,51.37441896299088,19.81906781111595,2.8468717054792094,21.615854241780738,30.432151028961894
18.52765541510576,20.519526009037246,30.68283838561667,23.838386112639128,17.392203984560147,7.765933116376367,18.619259144736567,28.248913065150607,91.90768822615065,24.019099721602934,3.0608520767243643,22.651205558267712,33.15188169363921
15.277026512422253,15.769661939869541,34.61600635606694,25.513462041403386,17.833176539787175,20.121657664513837,23.51084810527969,15.592970382617642,21.28030318705701,34.02092934398915,2.898845592059214,21.521501879340576,24.2150753509154
17.594065436836612,17.151815131143206,33.28252268337162,23.697115025954076,18.71067308812461,8.824020123110056,27.565079734675987,10.291300012838775,67.19346285840952,19.74094852044924,3.3049609707646757,21.8672769539338,27.66887436578011
15.517297481183933,19.502269939917024,31.526159312637564,23.16595524255937,18.63814664820437,17.722542683276625,28.7348451391593,17.583636846538464,74.21892419727024,23.18509800708768,3.377857471424491,21.75200228108743,32.0479175516555
19.55863732130274,22.32623386086465,30.508601548007846,27.478033440970595,17.16146121175472,14.095604588328762,0.8861491651747863,18.459850592634872,92.82993067672898,21.702002833900032,2.8739833710161915,23.370682792504326,30.44065175722211
21.3013375485639,21.23352742756485,31.564882971820982,24.97629347960822,18.07570700789405,32.895831181593095,29.257633142624467,4.158009908519238,62.22812970911799,30.2217898170722,2.7398243408920706,23.439875050209285,31.157563086702915
14.962555217286337,18.116680347256082,30.465481203948354,26.065546032259835,17.691999676291072,21.483947312470676,38.48018205020284,24.53846277979063,106.4975166118896,12.58130046637321,4.07125317693126,21.636241049319008,40.85043685688088
17.17792931490626,15.819978596477979,31.89581388358298,26.114555185877187,19.187311474069247,24.83849936297164,22.755909104010353,17.951253421832707,78.91182831063895,19.17799551565871,3.8283107870931077,21.874770684305858,31.951063155763286
