Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha,Seasonal_Avg_Temp_Nov_Mar,Seasonal_Avg_Rain_Nov_Mar
17.622989734242793,17.918933710313194,35.804947541737455,24.302977175209495,17.871944698487148,3.156499077787507,23.78779562749768,5.609079656401521,29.876639003890766,28.91120369386196,2.9374330122860837,22.609400834177325,18.77861181851109
17.04200045971841,21.199231841847602,37.86931372813466,22.4890296001893,16.80309806603968,21.398069627682833,41.27346003178309,31.99957677020172,51.25214734358413,45.12347811881603,1.3685012239133714,23.219545552411557,36.820305963797864
20.98635615685385,17.522070806749284,36.10466216616991,22.648911968249628,18.5672965748587,25.11812187404888,28.552178772946018,7.490503084649754,57.25847591454828,23.405390548300073,2.9100413212350267,23.070390111917693,29.12608833092586
20.200468232893332,20.900955463590304,38.41239441817219,25.513382920745855,19.68341906201356,16.283008436853144,20.84312098623018,12.836228762392878,67.90819475952038,26.538503429768568,3.007017576929697,24.824891379376552,29.092740084351263
20.3439366848823,14.653136243674064,34.518275025783325,25.19478543066257,19.472260970908373,-3.6744304629789113,14.760798860093942,20.884263074954976,51.7413864829359,6.114641513893525,4.051373135242339,22.81130415093754,17.85615569000657
18.679043873228707,23.03978263599668,32.49574056530605,23.84994908937624,18.082049713680398,8.044199136686784,22.133020135486593,27.56681243695185,88.59414238507061,13.589514539078564,2.943520157669589,22.982572918377777,31.602876515539773
19.565438464405336,15.78908858245908,34.224602145972845,25.03358460864422,17.984003838349558,3.8741107182112478,9.60341035849077,36.200257043094666,135.8188329277045,15.282718317267944,3.893584810023235,22.787839483282188,42.37829104950514
17.25719771484844,16.6762603994984,32.72966582500448,23.75966292282259,18.025571435371223,25.558808738455955,18.330357376520382,17.521974163636482,78.80772171708678,24.814480495387773,3.3616434363084866,21.673793596333034,32.841586366209576
16.78011035605027,20.886292642273578,38.02030059206204,22.914658379130934,16.9917450915219,21.586102108728646,39.38228549536152,32.037039116899415,40.82232015056591,45.53736993995199,1.4228926203998367,23.184835895795207,36.52396031276011
17.064741610630325,23.042721830552505,35.67724708656235,24.345828677936726,16.23327754217028,22.237303668613027,19.23915051874225,12.19349862484222,57.49907141994737,26.613751326438628,2.625471598755822,23.251967049555308,27.66672919872354
18.470960371252577,22.813079872287027,32.240654354984,23.468250238171812,17.446779627694067,11.23289314844454,22.24333063314192,26.779329997673138,92.61488858614742,12.662238020844933,2.9150180497747304,23.098571844543905,32.08723695623958
16.727675306300732,22.674206622813244,35.233314810889595,24.49855042566915,16.044913841384265,20.1533656475631,16.74713042305162,10.914947137848234,56.57496787852531,26.93945128705681,2.774659367636991,23.245770289416292,28.636237750907167
17.305674926463062,19.881630218983716,31.55834017058623,24.831403242837084,18.773232999388963,3.680221387576883,19.296626152333644,52.86797150138206,77.43555198234044,17.961641072700154,2.8379458548162844,22.377339402402367,33.833965098345224
18.802329938195847,20.21871979211406,30.63798652005333,25.428964704992193,18.006029772389276,11.682604380687799,8.900283879722839,24.34632448180491,154.83684221062364,22.53577199381411,4.192320550629009,22.650879051296073,45.8799001492802
18.413977333400414,15.608340563835421,29.899593915768172,26.08766403710677,19.65036240690446,35.009861350539836,20.10223823264528,29.08340053158805,84.70433168823567,25.432549433356673,3.6624102128314164,21.88673425297948,37.9690480510679
16.038875765661043,20.79527163988151,31.152697449213914,23.10925427530111,17.619046047705403,24.097900694217316,23.204824627387328,21.494405272938142,141.08352072589173,23.73283619809048,3.399830915850286,21.725317793855588,47.035740921872474
18.06525355284906,18.397736545191577,36.90898274232611,23.33337270261918,18.442289247177232,22.94753143061893,12.930279240311151,31.2173133195181,47.91230325681207,22.09761652317836,2.816285023238386,22.898170716863515,28.4577334280856
14.399891304641645,20.855859224310645,29.87947287441751,26.230203593224257,19.67214997204704,24.13404493048469,28.830821869364776,3.8871578785596634,109.9998053015268,14.26453989299777,4.452995042762215,22.4487801127128,36.19006657440935
17.783754187638994,18.375588351845472,36.985420387305815,23.496981379440577,18.500848815306604,20.781300353363125,11.593174980305456,32.567786032540404,58.55244981775335,24.405407678027363,2.6933227193540556,22.856253655983114,27.142507245348725
15.431201684038838,20.360190541686837,26.224215826173364,20.791660202117058,16.085453441243608,39.57434968769123,14.111074141455104,34.626334079874326,137.99294948548928,25.48500607371323,3.2133916206172746,19.91810569322971,50.13204562736438
21.14018927853756,17.138802570217493,35.428325777068835,22.428075347506777,18.05929430987813,26.12845961888092,30.0496912704469,8.733948064705814,60.917829750878326,24.141044634171646,2.870872119897118,23.097149937167945,29.627183603949796
15.591124633713843,18.122345470264467,31.756502852564775,19.710111940862845,18.664689612912134,5.7725185996289765,11.916146976425381,12.425821455573775,101.53456249255109,20.800817636317905,3.622994631470553,20.68533788866106,32.54687532962364
16.669483317407003,21.111115370612307,38.0862734832665,22.163494137201855,16.91328218810202,21.87601907307051,40.80130678656962,32.78699087805163,40.66759911944279,44.78620488413907,1.461070485645332,23.130534782730876,38.02949023596455
15.37188986237085,18.792809823453933,23.025477608597118,23.38032728124171,17.54476441500316,17.656716113699233,15.096634558068763,16.512272775432095,137.27983281754615,34.585724592167004,3.6814471536507205,19.749195227832278,45.499065680454656
21.393336116296876,17.433634928043627,31.326297888102257,23.911429984427983,18.645152052601034,24.94659674175051,0.5714201087501116,34.13917495484107,132.58511430233713,22.783657905508694,3.496838563058365,22.669638685569765,42.79140271852268
17.650507955677753,21.109022438000387,30.704522944186024,28.064100284296522,11.549820531638234,7.9384852290631756,7.837162498963278,20.496761413594875,39.193519381830505,8.552430057586957,3.5154039854041272,21.648818076652596,17.2785037370267
15.205144036656659,15.85048856673064,34.93369022950205,25.52485289838538,17.919848892361713,19.018200549957893,23.825648038074327,15.149614687290082,18.839152290369814,34.265010305213394,3.0490432398485745,21.647670843221494,23.485660327820003
16.64832304385891,23.156503176306078,35.10098564414968,24.245521024800603,16.382641405197372,19.37578260375139,17.90744907763504,12.228137863580187,57.35446421908701,27.07911446959339,2.7844204393857233,23.219033799109905,27.165277013933032
13.90821218654338,16.81226820538053,26.442096767049836,23.571664834688992,20.807275260398878,28.72044827110354,27.838762229817156,28.663000025350474,128.19486475227487,13.236452728529061,4.308224701534494,20.262577044591463,45.35083381315837
15.131631127618718,15.69086456604122,34.60340480108366,25.387227057901324,17.94037289227094,19.98333003925609,23.432030963277885,14.283813505436452,20.11958396225764,35.34798861366994,2.9059146456202827,21.762634549752182,23.020827814401493
17.895824232227973,13.568687786912372,28.727687465685005,22.433128773822872,14.98914522791398,30.01138254871037,23.35903547978807,22.24352921493678,120.02193688225893,20.209169922427932,3.901490497096664,19.393828802112342,42.45132692092465
17.201855608101617,17.89496730351205,35.444051738468964,24.01117889063073,17.68002601306353,3.158816866378669,23.72888603332909,7.130732922859452,32.759886277964796,29.425609566173275,3.040487565698221,22.48865546337475,18.407583353132257
19.16664917580475,20.149590359179555,30.08880381459981,25.541444050294643,16.902263908408223,28.82855109161448,14.235228438009814,33.375206643793625,92.32906572458104,22.313215207437402,2.703674009738393,22.276974482019885,37.23047664590349
16.51211101484689,18.062117913690734,33.42091303326909,26.625817131903535,17.655591238439307,11.683038816338328,15.719158333530753,9.153222694216678,48.80010516164221,19.97629118880179,3.773799794770321,22.580671623334702,22.400182871527942
18.816568411058707,17.06827621931748,28.33733763621082,24.41983840475209,17.669168881299907,27.708748163050334,36.9709502714421,4.728582667597891,90.88814525446344,4.604781914592554,4.476976112294984,21.33338721718849,31.92856065263485
16.83505149016243,14.575351307291188,33.98487730359447,21.907513060085037,18.89100523968456,7.563280377725362,1.1687347033440598,20.851583324932978,118.00970566835753,17.665586511219654,3.9166450473879726,21.157754795844742,32.04237432553848
20.5227047124174,17.1161417601733,30.79005964614312,25.733894023220284,18.336271413122496,33.9773005477128,5.391022363017992,21.876679123146587,62.022496915123874,25.638533980356208,3.036550932303355,22.510611287375056,29.34597135389489
18.424943106108973,23.041723546176083,32.7128576082832,23.65918880134039,17.62880582747835,9.060333281862672,20.62386119572138,26.12658076325159,82.93403850639442,12.579204478378546,2.9726118193964735,23.01598358961705,32.03685323889938
18.960568627944774,19.28924915164493,30.88841863315839,27.179172263616003,18.175253355273536,19.000960653680504,34.09385458928958,17.58654431664703,92.88061889778935,24.463282610582073,3.6192605605146104,23.006651037650283,37.7331298040177
21.27131197710231,20.590097021048276,38.19717776837086,25.83216781223832,18.434862979159842,19.199811337667526,20.943312481072923,38.25007387982071,114.19409291601086,12.954345658515273,4.260759116807046,24.71582531690803,40.32835907508376
16.329745772699297,21.01607956444135,31.430013135195754,22.64369035525488,17.739911829885557,26.160911215969957,24.32407156083851,21.6354021076133,139.62381433935226,22.88080519994677,3.4813404251686673,21.62003638681716,45.787118915706486
20.999200873336534,16.68235404064461,30.236549771322544,23.21280076205351,15.149490102223778,16.616097438119976,30.190190843213795,37.213183531315174,107.17337890970492,5.131302035518754,3.4084468673783586,21.175077431378174,38.8545363306737
15.806846238903773,18.008880266620903,32.11933188990083,20.074306705269493,18.309937511289903,4.354444994667599,10.46581218191188,14.130401328070604,109.56994346098509,21.302565811087778,3.6732527287621086,20.730499705129795,31.689423747448963
19.979565216502774,20.783730048850927,38.157995204914826,25.388714351346813,19.851245187862652,15.346954340727738,22.23753629201384,14.436641963699206,71.71425498946863,26.297780465688085,3.0123676889922146,24.718286365740852,29.459336560242036
18.5272187796219,15.546992436416069,33.679923034589926,26.058571817919482,14.866232044824743,27.88293545303936,7.675686788350623,21.913477449414213,114.83832825172331,21.034716076706374,4.085546398019699,21.82093246325674,37.99434724350009
17.891678989543653,20.96116845752646,31.701667663723857,25.286453829903216,18.10970591886078,9.419934975326004,28.50887983879268,19.713054450227684,112.02582699620386,21.20233867876999,3.2956012884116994,22.67954132857567,38.294644879893404
16.79510979287436,20.348467677147845,24.329182280391116,22.225134482994672,21.246482884594233,40.89355856897486,16.604992129319893,42.68113565372291,68.43281943252177,30.575266492004662,2.5415307576589012,20.842354098106473,41.997598604111765
19.579397462981834,20.435673315612604,36.12398186890811,23.200755823210173,19.097920151294396,24.590877770465102,32.69433321535657,25.865869413285605,109.90459275526158,30.410298306788004,2.727203825790635,23.8091364546248,44.73632284546539
17.840768500811183,16.153564268616723,31.941982165846632,26.08076290409379,19.718099985765917,13.312493096945829,12.666471406978996,21.99151378944489,88.79473317106243,38.902445798735485,4.228879695311755,22.201382891987315,34.6938747938968
20.125926287136753,20.530110703663826,38.154959452713655,25.15845300224485,19.561718038430865,14.679682026697206,20.06527409593767,11.610758773646833,71.47339905668045,26.20638573832541,2.9499239270560174,24.75623734540275,29.810348511598903
19.92415476363679,18.15352731048046,29.971671022509227,25.370375118384874,19.76813968256282,15.961218279934211,12.757375950612955,21.79446378635114,110.94599275296038,35.03381325552429,3.3806857750185464,22.63898150002207,38.03087937068727
17.762426647748043,17.29029249262602,30.290318734046018,24.976761281971633,13.506104122193337,30.714730242607136,33.39904273942327,-1.2221503167796075,136.59608869680636,23.253018195165442,4.076401553671472,20.741466229036124,43.876695869514855
19.65751321201766,20.052303853111173,36.23993290055604,23.5660822046956,19.070867640599758,25.558863944841097,32.60825699872138,26.462651671481648,103.92525002005071,29.297781535578732,2.5925882600619623,23.40802930856204,44.439657936185675
18.121412798990562,18.096586823836304,37.00570744502269,26.054356502120974,17.297040777433462,11.972137641021039,25.754688445568306,27.51898675355043,87.87076302989196,20.964216837650138,3.2705866520148636,23.223872542122077,34.36589570869018
18.924702830324165,20.369041763171907,30.558530065818434,24.989506959084217,17.91631127791452,10.851308180178972,9.111346002861424,24.582436765016148,162.99883517563987,20.653784015211556,4.090706403957983,22.702668216693343,45.11351954408156
14.452609183136149,20.808384126856186,30.434345585543753,26.44287227117262,19.932317962372544,23.782624745393186,27.943921886486393,4.683200173113331,111.8660092176062,12.732847692881249,4.4859957711099705,22.333216243789405,37.454308949377946
15.122747618125754,18.674106619919346,30.505336328729324,26.070088477645154,17.94585044465515,22.808186230099327,36.77444850263042,24.087052589141077,106.88964220202047,16.38152746348868,4.120585186569722,21.611481002512736,40.57238550257432
16.542790705796204,18.454787836412496,33.31238758080226,26.558229823060113,17.88702376877557,13.528449180202172,19.187576330803655,8.21575189844385,51.328355488219024,21.62533579583999,3.8166855774825477,22.540091759883776,21.390811604431953
18.574108341972323,17.163698485405792,28.705991974567123,24.78688600046648,17.21319156246412,25.10340947879928,36.411923897447885,5.658919312329547,94.19849855345414,3.3900894694898396,4.547939163746465,21.205065698118716,32.605349142714054
18.654627069577767,15.603796981617956,29.75609702488971,26.139358220824857,19.942007436791663,34.77029126125855,21.70893191712616,29.203899541467536,76.71583889746694,26.241859287811625,3.6896536088694236,22.061848283488683,38.91199798826862
20.301079217883597,21.345880316744914,29.610185419695952,26.467779245213148,13.944599331842022,7.873150925949691,23.417960673921687,19.19672861970659,105.47035023868284,24.26470209341716,3.034457496273982,22.27246420007201,35.90443244857608
17.72346811916825,19.5617382189119,32.2781970783411,22.6753188336178,18.776762023064276,19.108037451192622,25.16696768069133,5.099437181425524,119.8599989120768,20.26687440648127,4.157106522759889,22.107887005765512,37.93940225257869
18.218973304898622,19.180782094761646,31.258494203850127,25.147305413439156,19.199729151692775,23.078717290612293,39.37399984765018,11.058528435402017,88.00993784454558,29.066812205791777,3.193785825737358,22.78087250785497,39.97524521904341
20.542318499062883,14.55870653794744,35.392593106466116,24.95466027814823,19.343119442656395,-2.6440419211557,13.49142905427879,20.469383109354823,45.41302562161175,5.434379370812666,4.1296603740562885,22.83957491022237,16.923577416974744
16.138784709006913,18.732476965889923,28.35507498012566,22.10398187013602,15.965550257427019,18.91843106585849,28.034806981834496,15.427160534691577,99.71614517201147,21.2546404672183,3.262852634698624,20.44593569117174,37.944265669868685
19.853395807726017,18.163393964992657,29.60040807540024,25.444031993804526,19.624250322960396,13.780031495304167,13.408199155490276,22.83906636571421,107.84535677087626,35.80772796093617,3.345002467154697,22.675657592738567,38.73417206086746
18.405327441854723,22.556731692051393,32.42641259929855,23.81310554068745,17.99515289515828,7.120940795761998,21.155701410321747,27.936419236000248,90.46351525090837,12.880537566545632,3.0063493717441325,23.093452048369894,30.937595898838914
20.374325605673366,16.935490657788964,30.896529496252615,25.827238973632003,18.678251546429337,33.91051306756538,8.962164343056761,23.088399288488393,60.78289945020708,25.868807138680182,3.1155277446531073,22.539624066058938,29.821155299619292
15.450653744824981,19.034135212540082,30.12301417839496,23.839102447978874,17.00438713851097,1.9103105347584204,27.59694852334183,-6.2464982490550325,154.41460021217654,13.060575491152719,4.665388081599284,21.16549887519721,37.53267907941698
18.508375391097324,21.203736712249544,26.48594444038196,24.91121019025979,16.72028466555506,30.323414135834824,29.69638062938919,7.803605799787608,106.27735248318271,27.341402150512852,3.2862406048621793,21.825184095856486,39.23244959477356
15.695948547048214,17.522832386628338,30.038110439498034,25.27125558162796,19.97082958771635,14.193661341155577,23.47436527529878,24.62431156150187,38.16220385493509,35.85702419150785,3.5390504401485314,21.60608576671605,26.655146884093025
18.569668538574312,19.134289211432556,31.751052873030783,22.5719561399499,18.91420536670268,26.396020905793964,20.682961392899916,19.596199342090824,126.1007476611612,27.45820501279562,3.313244462882523,22.221903776805757,43.97186834695871
14.453821993369269,16.64930740257864,26.053444223325045,23.650651542471778,20.78187302556986,30.637432779875784,28.13792457448705,27.826448784274525,130.87136267900198,14.133803623677036,4.327124781447447,20.213675868184446,46.41344329001966
18.231041049189265,18.124467951622133,36.770694072173036,25.500040946471767,17.54186303004485,11.182040227146059,24.261010769623873,28.720875577909506,82.21471521779696,20.544186259683578,3.300961886538673,23.3561709982091,33.27827709995157
17.527482558559093,17.56484430159598,35.47218920921567,24.103502739088437,18.089802274383658,4.016983316284367,24.366951739010677,4.635301039647302,33.60489170893911,27.501152750414207,2.947475502567939,22.427013129209048,18.314741569364887
19.10742717248751,19.504134349511517,31.145606938000302,27.244716629077757,17.83758287393745,19.595723680543077,35.59028873895003,16.864205055192457,94.81830281471608,22.99648973520059,3.499956829425096,23.00091320246802,38.389196800536524
21.203200415441586,21.31945340440144,32.003281246108685,25.095163512073164,17.84974347063023,34.756257520096796,27.055530700627425,3.3501248340541245,66.08280576578574,29.3544509434634,2.6707032214821376,23.55178281682542,31.04399174865291
17.337042236412707,18.414256793635143,34.11554850493204,23.37558971757447,16.92760060512124,36.228062396473454,21.602430307833416,7.412914901230751,113.71950738388577,17.204165557783327,3.9881610250889765,21.92697811649147,41.189832524934864
17.616466981326337,22.462103873129067,35.50053440406723,27.120707927070818,16.21364038939076,9.55688512453702,12.705728426297565,38.48441828255873,150.54248641963747,25.943878038130993,3.516277631180992,23.960606296441828,47.67095963952493
19.999027016992898,18.45316050983229,30.234097996877654,25.37933635970243,19.541400098177046,13.590730250933873,15.04257084805401,23.840629549565577,110.52269000451959,34.74355744396847,3.3032107042875927,22.699422714681123,39.56286607416889
15.981669450649393,20.359629023539977,28.64596517507191,25.43256922773487,18.68871400029923,22.806295815984353,26.586745455759804,20.182337815228344,108.50784935361217,24.597282015197173,2.7858405918841394,21.80285786300025,39.82336080854428
19.582760812030738,16.719961627502784,34.33758184293876,23.77342781745238,19.866630568390065,24.55314536758014,23.204021703991053,25.72332995515182,72.44621917803667,25.44236341355282,3.1100947867403543,23.033621229950292,35.18306957656203
20.221623660889012,14.370852586497868,35.25779462129907,24.53134863781131,19.9739449096602,-1.3404513088457128,13.218586030340388,20.284852260455168,51.80316268043011,4.5327281028852475,4.116394522601464,22.97490270229354,17.787374347937597
16.09389329724302,21.177832569726913,30.739924307651776,23.01377807618211,17.38977248840805,26.52662723944777,22.769660708253014,20.63796169395449,134.77944148272925,21.925425257043173,3.4195021335254303,21.661020853886406,45.515379866141636
15.41197662051345,19.37619354217992,31.66284034219677,23.047700776822467,18.36376309023526,15.467076697734253,26.975439200867736,18.514057649595184,70.19823557701739,22.735887842382034,3.184888207233052,21.51503077683661,32.40306984305377
21.09203804301273,17.685898218495144,35.552984727206045,22.390447917986098,18.53463043599838,24.713884644402807,28.55008764294695,6.3464538226268585,57.5679381896701,23.46781834801708,2.889168327964541,23.155789296924866,29.228937625791172
18.853179806374126,17.174661983222514,28.42707993075595,24.528535507934503,17.67262741123209,26.00440040289929,35.701416763396686,4.892694833342746,86.01749886971497,3.544695553294916,4.48987089316012,21.21496130421343,31.775197979021243
15.451325653467991,18.101676437655755,30.050663861516686,25.122914078195528,19.94692592301416,15.1456689871359,22.448074997611297,23.558129295028927,44.53422449487829,35.75618806204883,3.4444088724979296,21.358620109276597,27.27548207596448
19.186408039691955,17.079532921548893,28.38742878260317,25.170281671287636,17.270064203347463,26.155252489433085,17.149137022017012,18.878933042149505,104.51015757703912,32.8061245773627,3.4827269471914772,21.272563094707444,37.56273183748871
18.815656419594976,18.66088130432525,33.06003182756679,24.03633489270707,16.51266783877231,10.577220116689093,34.91692931598466,16.884024227852972,49.92481469302203,13.828093831808168,3.1326988983858413,22.280427569388124,25.674226984967625
14.979038993109626,16.38177273262433,34.32346168547473,21.56433100278482,19.11741046632158,12.508588485327639,9.46994177867225,17.371334375014964,125.30758871179508,30.058549434798657,3.2007040932088193,21.231557178770096,39.98191536887467
20.8594860749881,16.509049162252975,30.150182149429003,22.767247092977602,15.334935177907115,17.280198161408617,30.37075282846294,39.113701196225335,103.70783689584653,3.9487659178708627,3.387372056978648,21.167166949588896,39.244530453617394
16.820384652719557,17.911280411340492,30.243533707177864,24.831535203652532,18.192502688452034,13.992537180879555,14.462409401505724,20.15365163357429,77.60078671381424,20.065611191660793,3.996468185428893,21.637500764894767,29.895830431156703
18.659586675797698,17.30639947830753,28.693237510001328,24.66607712066448,17.95379558727627,26.32342975861449,36.02713063972652,5.356186367218691,90.57416919713114,2.675268970035913,4.526679528369971,21.1458618120722,31.754787769475577
19.527881641372083,15.911090545659611,35.48159951929497,24.900598260120205,17.948384827898874,3.693653027101653,8.538568484808316,36.60235131569354,141.24622569184885,17.020621634578546,3.8198954780365595,22.51124990243874,41.88928584571545
18.935214549110096,19.361704936784285,31.241234420412873,26.934063933433066,18.050288358687578,21.034937384303596,36.29773962351983,17.96776082227956,88.01600657416333,23.155905107372277,3.515612840944541,22.884049585454395,36.67206966951507
20.551815717713225,24.779935330570087,30.65669611013035,27.14874633160309,19.925705228212433,22.65783008687346,11.721379971031757,17.675003246653723,104.76595977712455,27.51492522326865,3.0813431766763415,24.66507055513896,37.449210545822496
20.020051477565758,15.962621169846834,35.71431682772249,22.114157141049898,15.200217187198506,15.503337180774658,24.571716761853747,28.408365760359207,108.08765714552787,10.999063714059725,2.9717982755182137,21.947306231460587,38.26674472658311
19.836315323576844,15.196665323640925,34.65471856748593,19.878074710158135,16.74137180450566,22.686170710644976,25.553384400529698,18.648607463412134,60.45190160865731,28.726233177154555,2.510498364356534,21.175462193259737,31.962571899743434
17.755690042495118,19.79102555989592,31.132499673421737,25.454847184655005,16.977190415428907,10.325290794898192,13.612541452829657,8.809166626560728,120.65889966796645,19.717231950358176,3.956082942965075,22.213687926071703,33.44119041716125
19.731556915727598,20.968389115904376,34.16846958719064,24.553616162961443,17.114465296594773,10.709459577097187,4.34818787798402,41.8471437994065,139.59331188910065,23.836500206959197,3.0097990922536852,23.176385979310705,44.746980992463264
17.66578301185157,13.958593180769777,28.338761108007393,22.43863863394504,14.617202233821267,29.397870556428494,22.276621567602213,22.74814759885786,115.44314273409164,19.61261298096729,3.8750449266985756,19.61831554265382,41.45919965948153
16.134133464987027,21.197821104559857,31.19485762723976,22.4898226754517,17.567536390769973,24.35664349979649,23.690663806882228,20.576770353416745,138.45223177981003,21.611115102457024,3.497465204076574,21.387360292658222,46.27747469137464
18.041039011971954,17.716477279331205,36.508957481902094,25.922373690210218,17.653592953054105,13.232088865617197,24.57921178752657,28.903629518086124,81.49272256599055,20.966727814060906,3.3922214254349994,23.140647250842903,34.50458482618345
21.536397725354256,18.16484240571382,32.022218155030046,24.37863472960206,17.2941596568129,29.778638878583358,34.09065903428391,11.183346552438595,68.37395746242376,21.67625519390258,3.163132446043497,22.53445574690173,33.797037181113055
18.027877570627776,15.406081385067548,32.48846296859155,23.532675521867993,17.29260598052044,35.480191485771215,5.6325536527874736,21.85816602061551,78.13984396380307,13.89764553671041,4.276427078960858,21.34053552098794,30.85837120033038
14.208559486209124,16.491587122480407,26.30055098783821,23.396790962793286,20.709471650276868,31.276080987452186,29.62614849938478,27.077998226166574,125.01364368070898,13.27536909561114,4.307620792789901,20.269399236331722,45.281449968160864
21.26829261481362,21.138240258364736,32.61311890855935,25.003810566246393,17.691006161932517,32.2934688917561,26.788126839635243,3.6909253683508507,66.34152834178184,29.1247566887094,2.676279583342466,23.429234448843633,31.317640512932275
19.788300601231523,16.30416331655994,34.90966946101385,24.88848851008421,18.054998250147445,2.857311411385808,8.363993134489977,38.483254471235774,137.2367267900573,15.640265851708783,3.917506215464043,22.47867441343414,41.70941112049905
17.12203700685839,23.099896413029104,35.235214405441525,24.2796858191125,16.200233383682964,22.630489122599897,19.181009459630754,11.493082852978498,58.524795845051806,27.1630057538956,2.7969821612124837,23.076321717613574,27.863516623240493
18.802755238035836,17.60039605028101,30.410539873913514,23.16428039160544,17.34433233664332,13.913957483447845,15.662698216275498,28.282615523259803,110.03593626491994,24.803195308799758,2.8424341128950257,21.41627638112754,38.905042623737444
18.640522503597804,19.09909927916969,31.34685392674981,25.087799761608743,18.74188729731894,24.113748455259493,38.83313359533546,10.657582389502535,83.51415844282752,31.203603941335285,3.259511633918792,22.73663420561092,39.40279024715953
18.63432750572432,15.6939744039931,29.439188369065576,25.929354740168748,19.39861659097215,34.32780900881538,20.55310254807258,29.29556816719704,82.01228270460285,26.062662398809298,3.663342191387353,21.99591693657397,38.79992193428153
16.71446463060195,14.586011506349434,33.48538948477239,21.694846340529928,18.88283852656435,7.75619008617125,1.868970262725712,21.4280329652356,110.69072771962406,16.64899813925847,3.8622003183379983,21.07632140639014,32.888853095543595
14.927070555576162,16.0413115886361,34.56489919009641,21.64944930796655,19.282619474557556,11.787150795034945,9.302520663875036,19.408401219758556,120.59563097111214,29.648983720886655,3.1687287598662763,21.295843785635302,38.63820900898587
14.754291835679627,16.29329698549058,34.11801138214015,21.562245069504016,19.272458446752797,12.267324386307482,8.861999932977012,18.16820293119444,125.62315564245878,29.96453718744938,3.048561726875911,21.319844898115424,39.404517158380386
17.883221832542866,19.914141883473103,33.32737223076314,25.79021759336324,16.267583097582946,20.700245629171086,15.112155804022295,45.823965783806955,95.30775539358542,13.803772204431523,3.3864141558745207,22.59886979301185,37.78953859340862
20.272953195364224,18.95529690481405,31.080421448890426,26.19520246731,19.68302685568899,18.390704576601994,33.00512252045942,24.122602941491472,68.15673896669095,32.159669870940164,2.6647453682231954,23.280405101053333,34.853343766098604
20.549441571448824,19.23467968008323,35.20603084142245,23.805132473745957,19.39022039416633,25.730629212485404,5.095796365021869,23.117158772661263,81.78046745042221,15.46127106312681,3.373433696624899,23.717859726568427,31.08665789032263
16.88316561103752,18.143045420264976,29.419897126138128,24.822903799445143,18.350981881633366,14.544088815983962,14.031496464422283,19.710387796597708,75.87269996479505,18.44579171084329,4.003985686925457,21.588710343812828,29.02216467831685
17.681981301452684,22.669313117079067,35.128212877299426,26.91505302025137,15.928428602540349,11.33015377583596,15.524111340805621,35.4375318508911,152.28583017794858,27.764833850842326,3.4512736097396357,23.83927172785336,49.249485657933015
18.52885418859789,21.433144889648105,26.439140187211244,24.993305231337047,16.57204550041455,30.480448135736687,28.87850755873045,5.427746823923627,106.29902233087479,26.543532001682678,3.3279257607544794,21.602135939682906,39.10038040037225
16.301656171305762,20.055972565837738,34.51948269303375,25.08541605437278,16.804611988148448,16.06037899388521,14.421375906999973,10.192626006644332,132.08893703566963,20.488986131968193,4.060870821652604,22.573169710491836,39.074319653131425
18.613596376841116,17.86967990144221,30.03332151543031,23.428432448226985,17.579576096714298,12.813632740899552,14.989670440621763,28.59642479298042,109.39649917621374,26.162831396470644,2.7587818609846853,21.476321076709617,38.54473371656479
20.29653424544288,21.205888025259185,29.695098117830916,26.35724527999617,14.047194502751115,8.236618924617554,25.738127039019442,19.5522919623243,100.96141427850777,23.633377758144622,3.1443950022932268,22.38116813508629,35.68991021982962
17.748428797403932,19.420693924314186,32.24203215811926,23.178577094931992,18.593491195871383,18.434521820050882,26.129945790897583,5.205633436532702,119.10034631915453,19.988850796438083,4.135975530739036,22.180897767845913,39.07897574287844
19.82206686047655,14.972536420764735,34.01615480282241,19.99566937044188,16.75427193807403,22.717114931573967,26.46506369257989,22.21017171615632,63.744943800177644,29.659025532677916,2.5047313661275155,21.257643610258302,31.26838195259186
18.46845184413835,19.611239479786118,31.68949170626874,25.42196846112639,18.796058987461,21.992142331850513,40.54657811992214,12.238608327679227,91.24809421163705,30.392458016352485,3.1544396650017594,22.613111008361628,40.56571466395775
21.063099656295254,15.846347303964091,35.800067193684534,23.224782171129654,17.75154973830697,25.511570708914093,39.224078905299315,25.759541130206554,115.65669995750397,18.61858270550925,2.745217906664191,22.804056266913367,44.86643875026411
15.76295770857477,20.484536518828158,31.189742601645374,20.997923764226105,17.370515216530027,26.424727569969797,14.470053670369468,20.00368159569043,133.5227305530351,30.300781273501638,3.164162311096087,21.17235198456567,45.659394399736094
19.612480187473324,16.196623392746908,34.7774499216437,24.947021866113825,18.15901017005046,1.290924604416976,7.419390915118301,35.507210404258416,143.65026241133057,16.64599555431725,3.8282250833979834,22.753164080627457,39.92694008607413
